business_id,name,city,state,latitude,longitude,stars,review_count,categories
rsx-ZicNeMYicnVKLnlx4A,Bright Eyes Family Vision Care,Tampa,FL,28.0442121,-82.5977517,4.5,22,"Laser Eye Surgery/Lasik, Shopping, Optometrists, Health & Medical, Eyewear & Opticians"
SEP2LxRGM0d2EMn4QT61zw,LASIK of Nevada - Reno,Reno,NV,39.500657,-119.859082,4.0,49,"Optometrists, Shopping, Doctors, Laser Eye Surgery/Lasik, Health & Medical, Eyewear & Opticians, Ophthalmologists"
58eQKKctaXwahBc-cct25w,Scott Kozak MD,Santa Barbara,CA,34.4301744,-119.7158921,3.5,20,"Family Practice, Doctors, Health & Medical"
mfLpBUBrGsaq8VVfEjFhVg,PowerBack Rehabilitation,Voorhees,NJ,39.8319068,-74.9276362,2.0,20,"Skilled Nursing, Rehabilitation Center, Assisted Living Facilities, Health & Medical"
YqVGfM1gx4DmIzxFXPLSaQ,Ninth Street Internal Medicine,Philadelphia,PA,39.9472201193,-75.1555609703,3.5,44,"Doctors, Health & Medical, Internal Medicine"
S7HRC8_VRG1o3LMtjW6PZQ,Zak Dental - Santa Barbara,Santa Barbara,CA,34.434965,-119.80407,3.0,114,"Orthodontists, Periodontists, Endodontists, Pediatric Dentists, Cosmetic Dentists, Dentists, Health & Medical"
-kj25Cnn3llfSjY7IPAI1g,U City Foot Massage & Relaxing Center,Saint Louis,MO,38.6742769694,-90.3545263431,4.5,64,"Reflexology, Massage Therapy, Health & Medical, Massage, Day Spas, Beauty & Spas"
71l1eAGUJmhIWjcH-zxUsg,Reef Dispensaries,Sparks,NV,39.527123,-119.740434,3.5,38,"Cannabis Dispensaries, Cannabis Clinics, Health & Medical, Shopping"
Jmat-JEvI8pvRHsKLJRhpA,Optical Outlets,Tampa,FL,28.1690330055,-82.356628,1.5,29,"Shopping, Optometrists, Eyewear & Opticians, Health & Medical"
mZQbhFIGDC9cYasmZDfFHA,Sansum Clinic Pesetas Urgent Care,Santa Barbara,CA,34.4423622743,-119.7589937015,2.5,63,"Ear Nose & Throat, Obstetricians & Gynecologists, Diagnostic Services, Health & Medical, Medical Centers, Shopping, Urgent Care, Laboratory Testing, Doctors, Drugstores"
efeYo8-IOZz25rpqPzs-aw,Powerback Rehabilitation Moorestown,Moorestown,NJ,39.9698758604,-74.9210597023,1.5,30,"Rehabilitation Center, Health & Medical"
OQKKEbPoXqZwSF5CiNWZeQ,CVS Pharmacy,Santa Barbara,CA,34.4394,-119.7532,1.5,58,"Shopping, Food, Health & Medical, Pharmacy, Drugstores, Convenience Stores"
t18_OYlzyuXU6q3lm96ToQ,Foot Euphoria,Indianapolis,IN,39.9066735,-86.0595812,3.5,32,"Beauty & Spas, Massage, Health & Medical, Traditional Chinese Medicine, Reflexology, Massage Therapy"
ut-XId0zqlg8Hk6UTp7NpQ,LasikPlus,Tampa,FL,27.960607,-82.524683,4.5,97,"Doctors, Ophthalmologists, Specialty Schools, Health & Medical, Laser Eye Surgery/Lasik, Optometrists, Education, Language Schools"
Wpv4e5C7giVegJPG8PrSfQ,Massage Envy - Goleta,Goleta,CA,34.44175,-119.825198,2.5,34,"Massage, Beauty & Spas, Skin Care, Massage Therapy, Health & Medical, Day Spas"
EIUH3PzGBqe-fv--B26zCw,Banner Urgent Care,Tucson,AZ,32.2725706007,-110.944347624,2.5,37,"Urgent Care, Health & Medical, Doctors"
ImBb0KoTyhafYIoebVZtMg,Riviera Smiles,Santa Barbara,CA,34.4208382,-119.6450489,4.0,20,"Cosmetic Dentists, General Dentistry, Health & Medical, Orthodontists, Endodontists, Dentists, Pediatric Dentists"
k5agBg8N8C1UYcWvm7uL5Q,Divinity Med Spa,Spring Hill,FL,28.469219,-82.506731,4.5,23,"Health & Medical, Medical Spas, Hair Removal, Skin Care, Laser Hair Removal, Beauty & Spas"
Y3RO1QIehf2eJ1rY_r_K6w,Green Life Spa,Exton,PA,40.0321935139,-75.6259429365,3.5,31,"Beauty & Spas, Massage Therapy, Traditional Chinese Medicine, Health & Medical, Reflexology, Tui Na, Massage"
FR3NXfnrXt1myrNXwF8VhQ,The Prather Practice,Indianapolis,IN,39.9177251716,-86.1589174117,4.0,20,"Massage Therapy, Beauty & Spas, Hair Salons, Health & Medical, Chiropractors, Massage, Acupuncture, Physical Therapy"
b5QkZFmbJhipaCZzNOB34Q,Rockside Dental,Tucson,AZ,32.359138,-111.114138,4.5,21,"Dentists, Health & Medical, General Dentistry"
vdLG5B0Csu4CGrCDd5IFIQ,MaxAesthetics,Philadelphia,PA,39.9841569,-75.1230572,4.5,30,"Health & Medical, Doctors, Beauty & Spas, Hair Removal, Massage, Laser Hair Removal, Hair Salons, Skin Care, Day Spas, Cosmetic Surgeons"
TKoPxCyL5a1086JGFbXfRQ,Tucson Family Medicine,Tucson,AZ,32.335755,-111.0136881,2.0,21,"Health & Medical, Doctors, Internal Medicine, Family Practice"
h868J7zSPFJNHUHdRZZUFA,Artistre Salon & Spa,Mount Laurel,NJ,39.9709064,-74.8800888,5.0,20,"Skin Care, Hair Stylists, Hair Salons, Health & Medical, Massage Therapy, Massage, Beauty & Spas"
LMCOp0vPMBkQoocRZS_AEg,The LASIK Vision Institute,Bala Cynwyd,PA,40.0095339671,-75.2120750767,4.0,49,"Doctors, Laser Eye Surgery/Lasik, Health & Medical, Optometrists, Ophthalmologists"
mOhnrcXkmbSKmaUZVmhY4A,SSM Health St Mary's Hospital,Saint Louis,MO,38.632573,-90.311651,2.0,50,"Cardiologists, Doctors, Counseling & Mental Health, Obstetricians & Gynecologists, Health & Medical, Hospitals"
BCMPMPPYptBZRMPR7DdTFw,CVS Pharmacy,Goleta,CA,34.430666,-119.87301,3.0,22,"Convenience Stores, Health & Medical, Food, Pharmacy, Shopping, Drugstores"
mRGoD7FolIbmR5ANRU3SCw,Ochsner Urgent Care - Uptown,New Orleans,LA,29.9207535,-90.1040911674,3.0,58,"Health & Medical, Medical Centers, Urgent Care, Doctors"
VHjxPbwqaQ1V5m8NECTmJA,Sunrise Salt Cave,Ballwin,MO,38.617301,-90.5393,3.5,54,"Physical Therapy, Fitness & Instruction, Massage, Active Life, Health & Medical, Beauty & Spas, Day Spas"
jUJkJBvXvro_4MvRaNfZRg,Professional Urgent Care Services,St. Petersburg,FL,27.778717,-82.714556,4.5,31,"Urgent Care, Health & Medical, Doctors, Walk-in Clinics, Medical Centers"
igz9B0T5QoQBRQlylZGsyg,Dermatology Associates,Indianapolis,IN,39.9110504,-86.1423512,3.5,23,"Doctors, Cosmetic Surgeons, Hair Removal, Health & Medical, Laser Hair Removal, Estheticians, Beauty & Spas, Dermatologists, Skin Care"
P5c1ZebGxvy1xrC8C-67Dg,StatMed Urgent Care Clinic,Clearwater,FL,28.0175464437,-82.7323790839,4.5,48,"Doctors, Urgent Care, Medical Centers, Walk-in Clinics, Health & Medical"
-cSHu3A9IalZn8s7NGJagw,Phila Massages,Philadelphia,PA,39.950504,-75.169215,5.0,84,"Health & Medical, Massage Therapy, Active Life, Beauty & Spas, Massage"
NO_U5ZaGINbGYnk3aDTKDA,Moorestown Eye Associates,Moorestown,NJ,39.9644907,-74.9523408,4.5,39,"Eyewear & Opticians, Shopping, Health & Medical, Laser Eye Surgery/Lasik, Optometrists"
eMdE9Jofj5_8A_53ELnP8A,Peaceful Warriors Wellness Center,St Petersburg,FL,27.7708994597,-82.646708563,5.0,39,"Massage, Reflexology, Beauty & Spas, Alternative Medicine, Acupuncture, Massage Therapy, Health & Medical"
zsBpKQiGTgMdfsRcyuSbgA,Fit-Flavors,Saint Louis,MO,38.6714712,-90.4392362,4.5,25,"Nutritionists, Health & Medical, Restaurants, Food Delivery Services, Do-It-Yourself Food, Specialty Food, Event Planning & Services, Food, Dietitians, Salad, Gluten-Free, Health Markets, Caterers"
t5EbEtAbWvT9sS7IrMP2-Q,Coast Dental,Clearwater,FL,27.989545,-82.732147,1.5,24,"Health & Medical, Dentists, Oral Surgeons, Cosmetic Dentists, Orthodontists, General Dentistry"
2Sauye5iyJReYj1Odc3TGw,Santa Barbara Fertility Center,Santa Barbara,CA,34.433048,-119.702606,4.5,23,"Health & Medical, Fertility, Obstetricians & Gynecologists, Doctors, Medical Centers"
ROs0p-56kxQL2lgV00c0yQ,South Philly Community Acupuncture,Philadelphia,PA,39.9302488,-75.1630919,5.0,48,"Massage Therapy, Health & Medical, Acupuncture, Traditional Chinese Medicine"
rKmDniVMLBN_WS8RaU-IGA,vybe urgent care,Philadelphia,PA,39.950924,-75.1650573,3.5,29,"Health & Medical, Walk-in Clinics, Urgent Care, Medical Centers"
lmRr6WjnhfItBZWZEdAfsQ,Advocare Fairmount Pediatrics and Adolescent Medicine,Philadelphia,PA,39.9621826,-75.1721897,4.0,26,"Pediatricians, Health & Medical, Doctors"
5iCDjFNkihjzj94Gh0kyIA,CVS Pharmacy,Santa Barbara,CA,34.4012,-119.7218,3.5,24,"Shopping, Drugstores, Food, Convenience Stores, Pharmacy, Health & Medical"
5V-SlozfNTGizZaRmxIzqg,Bronze de beaut,Reno,NV,39.446255,-119.7615141,4.5,36,"Health & Medical, Day Spas, Beauty & Spas, Skin Care, Cosmetics & Beauty Supply, Shopping, Spray Tanning, Tanning"
wKTKon1F5krJ35zAEtEqxw,Tree of Zen Spa,Philadelphia,PA,39.9502943,-75.1645249,3.5,65,"Massage Therapy, Nail Salons, Massage, Reflexology, Beauty & Spas, Health & Medical, Skin Care, Reiki, Day Spas"
NDeUK3gmXOI31_8VLoWKWQ,ZenSpa,Santa Barbara,CA,34.4407028,-119.7352194,4.5,26,"Skin Care, Acupuncture, Massage, Massage Therapy, Health & Medical, Beauty & Spas, Hair Removal, Day Spas, Eyelash Service, Waxing"
GbhicapJjtXi-VL-OMA2QQ,Massage Envy - Collegeville,Collegeville,PA,40.1659097,-75.4796679,3.5,29,"Skin Care, Cosmetics & Beauty Supply, Beauty & Spas, Day Spas, Health & Medical, Massage Therapy, Massage, Shopping"
25RU_jiZr-nKDBr57Fucig,Royal Foot Spa,Fishers,IN,39.9583314,-86.0427462,4.5,52,"Massage Therapy, Day Spas, Traditional Chinese Medicine, Massage, Beauty & Spas, Health & Medical, Reflexology"
Rn-x6KEJYYyx2PIq9Oq8iA,Peach Skin & Laser,Tucson,AZ,32.219114,-110.857398,4.0,45,"Laser Hair Removal, Skin Care, Hair Loss Centers, Health & Medical, Beauty & Spas, Medical Spas, Hair Removal, Acne Treatment, Doctors, Tattoo Removal"
sA2jNzKqOww9idhY--2IQQ,Pool & Spa Depot,Brentwood,TN,35.9624385,-86.818653,2.5,80,"Home & Garden, Hot Tub & Pool, Beauty & Spas, Swimming Pools, Health & Medical, Home Services, Pool & Hot Tub Service, Day Spas, Active Life, Shopping, Saunas"
q25KvVSW9rf3BD7UbunWqQ,Rubin Chiropractic Health Center,St. Petersburg,FL,27.7882982,-82.647036,4.5,23,"Massage Therapy, Acupuncture, Nutritionists, Cryotherapy, Chiropractors, Health & Medical"
wl7zZpqtZ8EavfukjOoxkQ,Natural Grocers,Tucson,AZ,32.3216063901,-110.9733111039,4.0,24,"Nutritionists, Health & Medical, Vitamins & Supplements, Shopping, Food, Grocery, Organic Stores"
8uZKcv3ZTzoM-YYyKKaRTw,AAA Foot Reflexology,Tucson,AZ,32.2495654,-110.8739537,4.0,21,"Health & Medical, Massage Therapy, Massage, Reflexology, Beauty & Spas"
XbqfU1PcwiYZK3GReV40Yg,Massage Envy - Green Hills,Nashville,TN,36.104932,-86.812278,2.5,33,"Massage Therapy, Day Spas, Skin Care, Beauty & Spas, Massage, Health & Medical"
-5uzjjKUA-kt81j605d5Jg,Balance Chiropractic Health Center & Spa,Philadelphia,PA,39.9515402,-75.1737556,4.0,113,"Massage, Active Life, Health & Medical, Fitness & Instruction, Chiropractors, Beauty & Spas, Dance Studios, Acupuncture, Yoga"
keu3AOxH8fHDA9RwFRa9-Q,The Joint Chiropractic,Reno,NV,39.4773725,-119.792974,4.0,61,"Chiropractors, Health & Medical"
HwpuHxn5v5KLb4qZ1zLUKA,Archer Chiropractic,New Orleans,LA,29.9755925,-90.102952,5.0,35,"Chiropractors, Health & Medical, Massage Therapy, Active Life, Fitness & Instruction"
o-UY3vo5HrZZ6J8NbDDmQw,Chad Michael,Limerick,PA,40.2264463,-75.5155586,3.0,20,"Acupuncture, Active Life, Beauty & Spas, Health & Medical, Hair Salons, Hair Stylists, Shopping, Cosmetics & Beauty Supply, Blow Dry/Out Services, Hair Removal, Hair Extensions, Nudist, Barbers, Eyebrow Services"
drN9odmKDpjN8HYCkRG7Ew,See Me Smile Dental & Orthodontics,Santa Barbara,CA,34.4148754102,-119.695079,4.0,109,"General Dentistry, Cosmetic Dentists, Oral Surgeons, Dentists, Health & Medical, Orthodontists, Orthotics, Periodontists"
BjN7ZaQu1khdBAmgtiq8Zg,CVS Pharmacy,Carmel,IN,39.9588,-86.1262,2.5,33,"Drugstores, Shopping, Convenience Stores, Pharmacy, Health & Medical, Food"
funsVnBxQ2iskjcdjyhg6g,Meridian Medica,Philadelphia,PA,39.9486134,-75.1602156,3.5,31,"Traditional Chinese Medicine, Beauty & Spas, Tui Na, Reflexology, Health & Medical, Massage, Acupuncture, Massage Therapy"
qcoXV9os1QjsYRwdFqdOvg,Reflections Therapeutic Massage,Clearwater,FL,27.967678,-82.766796,4.5,26,"Chiropractors, Beauty & Spas, Massage, Health & Medical, Massage Therapy, Reflexology, Physical Therapy"
JuhztL45vDFknqfQ4oXImA,Labcorp,Brandon,FL,27.9337800523,-82.2857821828,1.5,32,"Health & Medical, Diagnostic Services, Laboratory Testing"
FpSNQcN5oHVAV9J-GIvIqw,Visionworks,Tampa,FL,28.085087,-82.50451,3.0,38,"Shopping, Eyewear & Opticians, Optometrists, Health & Medical"
sIK3FZ0pLWc0DwfsiPvsZg,LensCrafters,King Of Prussia,PA,40.08862,-75.386799,3.5,23,"Eyewear & Opticians, Doctors, Optometrists, Shopping, Health & Medical, Ophthalmologists"
n1FVyQf3ghMWfKuFyjM2zA,Massage Envy - St Petersburg,St. Petersburg,FL,27.785439,-82.7293658687,4.0,22,"Massage Therapy, Massage, Skin Care, Health & Medical, Beauty & Spas"
O7V5-EkWlcNUbZFMcrSpSQ,Dentists On Washington,Philadelphia,PA,39.9349007,-75.1536716,4.5,42,"General Dentistry, Health & Medical, Dentists"
EQDtTsve_bNxhQzxfVy9nA,ReLet's Foot SPA,Philadelphia,PA,39.9504874,-75.1691989,4.0,73,"Health & Medical, Beauty & Spas, Massage Therapy, Reflexology, Massage, Tui Na, Traditional Chinese Medicine, Acupuncture, Day Spas"
D9bwQb0M2iA71ws7l7fnaw,Herculean Meal Prep,Indianapolis,IN,39.91014024,-86.100535,4.5,25,"Restaurants, American (Traditional), Nutritionists, Specialty Food, Food, Weight Loss Centers, Health & Medical, Grocery, Food Delivery Services, Health Markets"
OCcO_4UyTHQY1kqZ-e6XPA,Spa Revive,Kenner,LA,30.0203655,-90.2411764,1.5,34,"Day Spas, Hair Removal, Waxing, Reflexology, Beauty & Spas, Massage, Health & Medical"
mKD5tCQ8UAAKb3V1YEDnjQ,Spanish Springs Modern Dentistry,Sparks,NV,39.58357,-119.741335,3.0,71,"General Dentistry, Oral Surgeons, Cosmetic Dentists, Health & Medical, Dentists"
y7XfZ8xgOggcqoiyRHfwDg,Excel Physical Therapy - Center City,Philadelphia,PA,39.9496657,-75.1680264,4.5,45,"Physical Therapy, Trainers, Fitness & Instruction, Health & Medical, Active Life"
VikXCDxWWDy6_4_BXqFb_A,Bright Now Dental & Orthodontics,Pinellas Park,FL,27.843239,-82.68787,1.5,20,"General Dentistry, Cosmetic Dentists, Health & Medical, Orthodontists, Dentists"
xUly-Vs368HxCoTgvzHYeQ,Meijer,Indianapolis,IN,39.663467,-86.0774905,3.0,36,"Bakeries, Fashion, Department Stores, Pharmacy, Shopping, Health & Medical, Drugstores, Grocery, Food, Electronics, Toy Stores"
tJLg570KTBizeKH88g3lPg,MyEyeDr,Fairless Hills,PA,40.1721769,-74.8519402742,2.5,21,"Shopping, Health & Medical, Optometrists, Eyewear & Opticians"
QwXiuIDjX-yWa7_f5B9puw,The Massage Spa,St Petersburg,FL,27.7712556092,-82.6890719956,4.0,69,"Day Spas, Massage, Beauty & Spas, Traditional Chinese Medicine, Skin Care, Nail Salons, Health & Medical"
wYGmjkgIFZM6zKzbiqdlPw,Dental Solutions of Media,Media,PA,39.91386,-75.437208,3.5,20,"Dentists, Periodontists, Cosmetic Dentists, Health & Medical, Pediatric Dentists, Orthodontists, Endodontists, General Dentistry"
-pS8hFo5tULMK1nl9iENLg,Doylestown Women's Health Center,Doylestown,PA,40.3198337,-75.1420724,2.5,23,"Obstetricians & Gynecologists, Health & Medical, Medical Centers, Doctors"
0yW90oISSiOYmJBiu9RFuw,Oral Surgery Consultants of Pennsylvania,Philadelphia,PA,39.9183086,-75.1713513,2.5,21,"Health & Medical, Dentists, Oral Surgeons"
46YjLxRCY_3OFbMfWKXWxw,Puccini's Pizza Pasta - Fishers,Fishers,IN,39.9560734,-86.0103298,3.5,141,"Health & Medical, Dentists, Pizza, Italian, Oral Surgeons, Restaurants, Gluten-Free"
kEHiiHg_MRMyKweu7q2JCA,Celebrity Massage,Conshohocken,PA,40.0951805115,-75.2891540527,3.5,23,"Massage Therapy, Skin Care, Health & Medical, Massage, Beauty & Spas, Day Spas, Reflexology"
M3Lmmezv6ZL8oEjldnbbmQ,Dr Kori - Chiropractic,Santa Barbara,CA,34.4192644562,-119.6993194201,5.0,22,"Chiropractors, Health & Medical"
3maqld7j2e5GZ2SMqUqHyg,Blanc Dental Studio,Philadelphia,PA,39.949243,-75.1532384,5.0,23,"Dentists, Health & Medical, General Dentistry, Periodontists, Cosmetic Dentists"
AvgcJbckSO5SP2lyDWnDsg,Hand & Stone Massage and Facial Spa,Blue Bell,PA,40.1646175883,-75.2903468279,2.5,29,"Massage, Massage Therapy, Health & Medical, Beauty & Spas, Skin Care, Hair Removal, Day Spas"
YyW6LXHkAwjj1JR-ZHeQ4Q,DeLozier Cosmetic Surgery Center,Nashville,TN,36.1514264,-86.8068717,3.5,21,"Doctors, Health & Medical, Cosmetic Surgeons"
u6KRFjrtiwYAUawnioD3gA,Optical Outlets,Brandon,FL,27.8913766,-82.2725238,2.0,28,"Shopping, Health & Medical, Eyewear & Opticians, Optometrists"
xucuWBRkLRVwqGcOvq_vPA,Jefferson Dermatology Associates,Philadelphia,PA,39.9501044443,-75.1549236975,3.0,33,"Doctors, Urologists, Health & Medical, Dermatologists, Cosmetic Surgeons"
ZK6U-ndZyO43Q07du-pa4A,Zen Massage Place,Santa Barbara,CA,34.4265037,-119.6853456,4.5,150,"Massage, Health & Medical, Tui Na, Skin Care, Reflexology, Beauty & Spas, Traditional Chinese Medicine, Massage Therapy, Day Spas"
06crGgjjLih4VJrJ7BXJ7w,Donelson EyeCare,Nashville,TN,36.169588,-86.6832067,4.5,21,"Health & Medical, Shopping, Laser Eye Surgery/Lasik, Optometrists, Eyewear & Opticians"
o0D4VXTqtPcL0Srj7b6jDg,LensCrafters,Metarie,LA,30.006315,-90.157313,2.5,30,"Shopping, Eyewear & Opticians, Ophthalmologists, Optometrists, Doctors, Health & Medical"
g9PNGCJL8kSDMygXT63m5w,Polished Nails & Spa,Saint Louis,MO,38.6341940954,-90.3117389786,3.0,79,"Health & Medical, Massage Therapy, Hair Removal, Massage, Nail Salons, Day Spas, Waxing, Beauty & Spas"
IA4wtW-23RduGXPZVGRCyA,America's Best Contacts & Eyeglasses,Brandon,FL,27.92264,-82.320133,2.5,22,"Ophthalmologists, Shopping, Health & Medical, Eyewear & Opticians, Doctors, Optometrists"
PFJBaHXdf40UOyZqd_55cQ,Visionworks Doctors of Optometry,Mt  Juliet,TN,36.17521,-86.51357,2.0,24,"Health & Medical, Eyewear & Opticians, Shopping, Optometrists"
FVMqYYqGw8HEAOSHlBMwuQ,Rothman Orthopaedics,King of Prussia,PA,40.0915164,-75.3934076,3.0,21,"Sports Medicine, Orthopedists, Physical Therapy, Health & Medical, Doctors"
6JDz0YuBr6isXuosONr2yg,Cotton & Snow,Nashville,TN,36.221392,-86.69564,4.0,40,"Candy Stores, Psychologists, Ice Cream & Frozen Yogurt, Health & Medical, Counseling & Mental Health, Shaved Ice, Shaved Snow, Food, Specialty Food, Desserts"
MxNVMwWRoqhSYujo09oMtA,CareSTAT Urgent Care,Abington,PA,40.1238507,-75.1177265,2.5,28,"Urgent Care, Emergency Rooms, Doctors, Health & Medical, Family Practice, Medical Centers"
lparDuDDy-XoDlT-XBx42Q,Signature Urgent Care,Saint Petersburg,FL,27.7699128,-82.6352952,4.5,60,"Medical Centers, Health & Medical, Family Practice, Occupational Therapy, Walk-in Clinics, Doctors, Obstetricians & Gynecologists, Urgent Care"
kRhx3fcxR5H8_JC_vL8eCg,Jade Cannabis,Reno,NV,39.513131,-119.8071124,3.5,98,"Shopping, Cannabis Dispensaries, Cannabis Collective, Cannabis Clinics, Health & Medical"
T6ER20N1HB0r_iwyfxLRQg,Trappe Pediatrics,Collegeville,PA,40.2065023,-75.4603717,2.5,30,"Health & Medical, Doctors, Pediatricians"
GsW1wssbd_jbBhzIYqr0xQ,Catalina Pediatrics,Tucson,AZ,32.2631974,-110.8929649,4.0,25,"Pediatricians, Doctors, Health & Medical"
J5f-cRXIHcclbHBiR2gWBw,Illusion Day Spa ,Glenside,PA,40.106879,-75.1472869,3.5,29,"Health & Medical, Massage Therapy, Day Spas, Skin Care, Nail Salons, Massage, Tanning, Waxing, Hair Removal, Beauty & Spas, Spray Tanning"
7QDhE8aRxWGt2qnl-zte6A,Aland Family Dentistry,Reno,NV,39.4298991,-119.7535095,4.5,25,"Dentists, Health & Medical, Oral Surgeons, Cosmetic Dentists, General Dentistry"
1NJC2Tnlvfcu7MWvW8Xouw,Sansum Clinic Allergy & Immunology,Santa Barbara,CA,34.4383784,-119.7441422,2.5,34,"Shopping, Drugstores, Health & Medical, Doctors, Pediatricians, Urgent Care"
b0XhHMt_5BHMhX8Kovo2Gg,"Dale Tylor, MD, MPH",Santa Barbara,CA,34.4293328,-119.7130814,5.0,21,"Ear Nose & Throat, Doctors, Health & Medical"
wDq7ZtUlOVqMd-_g2iTFdw,St. Luke’s Meridian Medical Center,Meridian,ID,43.6000307937,-116.3522648361,2.5,33,"Health & Medical, Hospitals"
NX6kQVDE1jeSLAOLyNC4ZA,Safeway,Tucson,AZ,32.3724399,-111.1368243,3.5,27,"Food, Pharmacy, Grocery, Health & Medical, Shopping, Coffee & Tea, Drugstores"
O04CRRLqPaICeDAWvVH55g,Pewter,Reno,NV,39.5170974,-119.8033313,5.0,82,"Nail Salons, Eyelash Service, Waxing, Massage, Massage Therapy, Day Spas, Health & Medical, Beauty & Spas, Hair Removal, Eyebrow Services, Skin Care"
AKi2QsFaAab6nXm-wEqpZA,Delaware County Memorial Hospital,Drexel Hill,PA,39.9550516594,-75.282461509,2.0,32,"Health & Medical, Medical Centers, Doctors, Hospitals"
ms0WXJTLkqO03C7HXa6RCQ,"David Reeves, DDS & Randall Iwasiuk, DDS",Reno,NV,39.4666162,-119.7901008,4.5,28,"Dentists, Endodontists, Health & Medical, Oral Surgeons"
IUC5PAJyHgRx-5CFMfqJZA,"David Pittman, DMD",Nashville,TN,36.1554849,-86.8052828,5.0,37,"Dentists, Endodontists, Periodontists, Health & Medical, Pediatric Dentists, General Dentistry, Cosmetic Dentists"
ULOs4xT8PV7t_-hZ6GF-Fg,Massage Envy - Keystone at the Crossing,Indianapolis,IN,39.911646,-86.105418,3.0,37,"Massage, Skin Care, Health & Medical, Beauty & Spas, Massage Therapy"
kCG9GwUqcfi7X32FRBLOHw,The Woodhouse Day Spa - Zionsville,Zionsville,IN,39.9472634458,-86.2376752005,4.0,24,"Skin Care, Health & Medical, Massage, Day Spas, Massage Therapy, Beauty & Spas, Nail Salons"
xYiX-4pUmSFu6JLGobEFKw,Ilera Healthcare,Plymouth Meeting,PA,40.1124309,-75.2872333,2.5,22,"Health & Medical, Cannabis Clinics, Shopping, Cannabis Dispensaries, Medical Cannabis Referrals"
qFEwZcXeu5Bl0hqPv5nNAw,The Hot Room Indianapolis,Indianapolis,IN,39.9256856,-86.1005365,4.5,96,"Sports Wear, Fashion, Sporting Goods, Shopping, Health & Medical, Fitness & Instruction, Pilates, Active Life, Yoga"
TVJUimNOKfvs9RZ02T9EaA,Louisiana Dental Center,Metairie,LA,30.0041057226,-90.1561045647,3.0,27,"General Dentistry, Health & Medical, Dentists"
HUhN326nRYbyj-wsQYh3Rg,Tampa Eye Clinic,Tampa,FL,27.98103663,-82.4914023,3.0,22,"Laser Eye Surgery/Lasik, Ophthalmologists, Eyewear & Opticians, Doctors, Health & Medical, Shopping"
B9f1ATnpL0yCbeeMKA3_KA,Plymouth Meeting Family Medicine,Plymouth Meeting,PA,40.106011,-75.274799,2.0,33,"Health & Medical, Family Practice, Doctors"
K7vT-aZRtl6V4IjpRXaCNQ,Unite Fitness - Rittenhouse,Philadelphia,PA,39.9523182,-75.1735764,5.0,28,"Trainers, Nutritionists, Gyms, Boot Camps, Active Life, Fitness & Instruction, Health & Medical, Interval Training Gyms, Yoga"
-OffMC_1lTuedMvULJJ7Bg,Massage Envy - Clearwater,Clearwater,FL,28.0134624456,-82.7113175089,3.5,37,"Massage Therapy, Health & Medical, Massage, Skin Care, Beauty & Spas"
UwrAwU66vh3uBhtQE3tEng,myDoc Urgent Care,Philadelphia,PA,39.9480384,-75.1658929,3.0,66,"Diagnostic Services, Laboratory Testing, Emergency Rooms, Health & Medical, Hospitals, Medical Centers, Urgent Care"
Auoy7JMnNaM53PgQX_1BcA,Meijer,Camby,IN,39.6388035,-86.3356908,3.0,23,"Drugstores, Pharmacy, Grocery, Health & Medical, Bakeries, Food, Toy Stores, Shopping, Electronics"
jvsxweuyEC5LQIcj52bzwQ,Rita Ranch Dental Group and Orthodontics,Tucson,AZ,32.103479,-110.774702,3.0,72,"Dentists, Health & Medical, Orthodontists, Oral Surgeons, General Dentistry, Cosmetic Dentists"
or_HF43bWzG91XgpurhYpg,Jefferson Health,Philadelphia,PA,39.9502714628,-75.1552637065,2.5,38,"Internal Medicine, Doctors, Obstetricians & Gynecologists, Family Practice, Health & Medical"
4jex1f5eA9TgrPxtGeZvJQ,"Katerina Kleinova, DDS",St Louis,MO,38.5309269,-90.3867388,4.5,49,"Health & Medical, General Dentistry, Cosmetic Dentists, Dentists"
eBkNnAOLE_7JoMJbteZgWA,China Happy Feet,Indianapolis,IN,39.781934,-86.0626349,4.0,35,"Beauty & Spas, Health & Medical, Massage, Massage Therapy, Reflexology"
7TkgWz7fLbMBjkS_RTTOIg,Nayak Plastic Surgery,Saint Louis,MO,38.6453188,-90.4059652,4.5,29,"Doctors, Cosmetic Surgeons, Plastic Surgeons, Health & Medical"
uXxrl2LRH2mB1uw0GJF4GA,Indo-China Market,Goleta,CA,34.4299179649,-119.8671773121,3.5,69,"British, International Grocery, Grocery, Food, Ethnic Food, Herbal Shops, Restaurants, Health Markets, Specialty Food, Health & Medical"
IqUrOTwYNNleTLUjKbiMDA,Natural Foot Spa,Eagle,ID,43.6638461,-116.3528507,4.5,23,"Massage, Reflexology, Beauty & Spas, Hair Salons, Health & Medical"
aO486QfcCVDeKmmb6EpRnQ,Alpine Family Medicine,Sparks,NV,39.5414567,-119.7058846,2.0,25,"Health & Medical, Doctors"
P32kIN7x4ALH_TfWAfmfug,Essentials Massage & Facials of Brandon,Brandon,FL,27.8933614,-82.2821192,4.0,57,"Estheticians, Nail Salons, Day Spas, Skin Care, Hair Removal, Massage Therapy, Beauty & Spas, Waxing, Hair Stylists, Health & Medical, Massage, Hair Salons"
